,Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
12851,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Morocco,MAR,1975,2.9,
12893,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mozambique,MOZ,1975,0.2,
12935,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Myanmar,MMR,1975,0.2,
13019,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nauru,NRU,1975,38.2,
12137,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Libya,LBY,1975,5.0,
13985,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Samoa,WSM,1975,13.1,
14069,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Saudi Arabia,SAU,1975,5.9,
15077,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Togo,TGO,1975,0.3,
15119,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tonga,TON,1975,13.4,
15161,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Trinidad and Tobago,TTO,1975,1.6,
15203,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tunisia,TUN,1975,3.1,
15245,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkiye,TUR,1975,3.9,
15287,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkmenistan,TKM,1975,3.8,
15329,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tuvalu,TUV,1975,12.4,
15371,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uganda,UGA,1975,0.2,
15413,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ukraine,UKR,1975,6.3,
15455,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Arab Emirates,ARE,1975,9.3,
15497,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Kingdom,GBR,1975,7.8,
15539,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United States,USA,1975,10.3,
15581,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uruguay,URY,1975,7.9,
15623,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Uzbekistan,UZB,1975,2.9,
15665,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Vanuatu,VUT,1975,3.7,
15707,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Venezuela, RB",VEN,1975,5.9,
15749,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Vietnam,VNM,1975,0.1,
15791,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Yemen, Rep.",YEM,1975,1.2,
15833,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zambia,ZMB,1975,0.5,
15035,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Timor-Leste,TLS,1975,0.1,
14027,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sao Tome and Principe,STP,1975,0.5,
14993,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Thailand,THA,1975,0.3,
14909,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tajikistan,TJK,1975,2.7,
14111,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Senegal,SEN,1975,0.4,
14153,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Serbia,SRB,1975,5.2,
14195,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Seychelles,SYC,1975,1.1,
14237,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sierra Leone,SLE,1975,0.3,
14279,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Singapore,SGP,1975,1.5,
14321,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovak Republic,SVK,1975,5.7,
14363,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovenia,SVN,1975,5.0,
14405,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Solomon Islands,SLB,1975,3.0,
14447,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Somalia,SOM,1975,0.4,
14489,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,South Africa,ZAF,1975,2.3,
14531,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Spain,ESP,1975,7.5,
14573,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sri Lanka,LKA,1975,0.2,
14615,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Kitts and Nevis,KNA,1975,2.7,
14657,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Lucia,LCA,1975,2.0,
14699,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Vincent and the Grenadines,VCT,1975,2.1,
14741,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Suriname,SUR,1975,3.2,
14783,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sweden,SWE,1975,7.0,
14825,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Switzerland,CHE,1975,4.7,
14867,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Syrian Arab Republic,SYR,1975,4.1,
14951,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tanzania,TZA,1975,0.3,
8231,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Antigua and Barbuda,ATG,1975,2.3,
12095,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Liberia,LBR,1975,0.5,
12011,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lebanon,LBN,1975,6.3,
9281,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cameroon,CMR,1975,0.4,
9323,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Canada,CAN,1975,8.8,
9365,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Central African Republic,CAF,1975,0.4,
9407,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Chad,TCD,1975,0.3,
9449,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Chile,CHL,1975,7.8,
9491,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,China,CHN,1975,0.2,
9533,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Colombia,COL,1975,3.3,
9575,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Comoros,COM,1975,0.4,
9617,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Dem. Rep.",COD,1975,0.3,
9659,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Rep.",COG,1975,0.5,
9701,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Costa Rica,CRI,1975,2.8,
9743,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cote d'Ivoire,CIV,1975,0.5,
9785,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Croatia,HRV,1975,6.2,
9827,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cuba,CUB,1975,3.5,
9869,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cyprus,CYP,1975,4.1,
9911,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Czechia,CZE,1975,10.0,
9953,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Denmark,DNK,1975,6.3,
9995,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Djibouti,DJI,1975,1.5,
10037,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominica,DMA,1975,2.6,
9239,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cambodia,KHM,1975,0.1,
10079,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominican Republic,DOM,1975,2.5,
9197,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cabo Verde,CPV,1975,0.3,
9113,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burkina Faso,BFA,1975,0.2,
8315,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Armenia,ARM,1975,4.5,
8357,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Australia,AUS,1975,9.7,
8399,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Austria,AUT,1975,6.3,
8441,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Azerbaijan,AZE,1975,3.7,
8483,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Bahamas, The",BHS,1975,5.7,
8525,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bahrain,BHR,1975,8.6,
8567,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bangladesh,BGD,1975,0.1,
8609,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Barbados,BRB,1975,3.0,
8651,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belarus,BLR,1975,4.7,
8693,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belgium,BEL,1975,8.4,
8735,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belize,BLZ,1975,3.9,
8777,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Benin,BEN,1975,0.3,
8819,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bhutan,BTN,1975,0.2,
8861,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bolivia,BOL,1975,2.1,
8903,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bosnia and Herzegovina,BIH,1975,3.8,
8945,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Botswana,BWA,1975,0.3,
8987,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brazil,BRA,1975,3.0,
9029,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brunei Darussalam,BRN,1975,1.4,
9071,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bulgaria,BGR,1975,7.2,
9155,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burundi,BDI,1975,0.2,
12053,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lesotho,LSO,1975,0.4,
10121,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ecuador,ECU,1975,2.4,
10205,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,El Salvador,SLV,1975,2.9,
11213,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,India,IND,1975,0.2,
11255,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Indonesia,IDN,1975,0.1,
11297,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Iran, Islamic Rep.",IRN,1975,2.8,
11339,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iraq,IRQ,1975,5.7,
11381,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ireland,IRL,1975,5.8,
11423,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Israel,ISR,1975,9.3,
11465,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Italy,ITA,1975,6.4,
11507,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Jamaica,JAM,1975,2.3,
11549,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Japan,JPN,1975,0.6,
11591,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Jordan,JOR,1975,6.2,
11633,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kazakhstan,KAZ,1975,4.7,
11675,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kenya,KEN,1975,0.2,
11717,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kiribati,KIR,1975,11.9,
11759,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Korea, Dem. People's Rep.",PRK,1975,0.8,
11801,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Korea, Rep.",KOR,1975,0.3,
11843,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kuwait,KWT,1975,11.8,
11885,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kyrgyz Republic,KGZ,1975,3.0,
11927,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lao PDR,LAO,1975,0.1,
11969,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Latvia,LVA,1975,7.1,
11171,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iceland,ISL,1975,7.2,
10163,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Egypt, Arab Rep.",EGY,1975,5.5,
11129,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Hungary,HUN,1975,9.8,
11045,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Haiti,HTI,1975,1.5,
10247,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Equatorial Guinea,GNQ,1975,0.4,
10289,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Eritrea,ERI,1975,0.2,
10331,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Estonia,EST,1975,7.2,
10373,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Eswatini,SWZ,1975,0.5,
10415,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ethiopia,ETH,1975,0.2,
10457,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Fiji,FJI,1975,5.8,
10499,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Finland,FIN,1975,5.7,
10541,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,France,FRA,1975,6.7,
10583,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Gabon,GAB,1975,0.5,
10625,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Gambia, The",GMB,1975,0.3,
10667,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Georgia,GEO,1975,4.3,
10709,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Germany,DEU,1975,7.6,
10751,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ghana,GHA,1975,0.4,
10793,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Greece,GRC,1975,6.8,
10835,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Grenada,GRD,1975,2.2,
10877,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guatemala,GTM,1975,2.5,
10919,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guinea,GIN,1975,0.3,
10961,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guinea-Bissau,GNB,1975,0.3,
11003,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guyana,GUY,1975,2.0,
11087,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Honduras,HND,1975,2.0,
419,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Australia,AUS,1975,11.2,
15875,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zimbabwe,ZWE,1975,0.4,
125,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Albania,ALB,1975,8.6,
209,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Andorra,AND,1975,15.8,
167,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Algeria,DZA,1975,10.7,
251,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Angola,AGO,1975,1.4,
377,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Armenia,ARM,1975,9.5,
335,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Argentina,ARG,1975,13.2,
293,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Antigua and Barbuda,ATG,1975,8.8,
83,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Afghanistan,AFG,1975,0.8,
9154,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burundi,BDI,1976,0.2,
5962,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Russian Federation,RUS,1976,20.0,
4660,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritius,MUS,1976,4.8,
1048,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Brazil,BRA,1976,7.6,
14614,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Kitts and Nevis,KNA,1976,2.9,
3232,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Iceland,ISL,1976,9.8,
8902,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bosnia and Herzegovina,BIH,1976,4.0,
10078,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominican Republic,DOM,1976,2.7,
9868,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cyprus,CYP,1976,4.4,
12472,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Malta,MLT,1976,11.9,
208,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Andorra,AND,1976,16.4,
3484,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Israel,ISR,1976,16.7,
8230,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Antigua and Barbuda,ATG,1976,2.4,
4072,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lebanon,LBN,1976,16.6,
15496,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,United Kingdom,GBR,1976,8.1,
13312,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,North Macedonia,MKD,1976,6.9,
9574,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Comoros,COM,1976,0.4,
7516,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Arab Emirates,ARE,1976,24.4,
14572,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sri Lanka,LKA,1976,0.2,
11086,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Honduras,HND,1976,2.2,
12010,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lebanon,LBN,1976,6.8,
3694,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kazakhstan,KAZ,1976,8.3,
7726,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Vanuatu,VUT,1976,8.4,
2518,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Fiji,FJI,1976,13.8,
7096,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Timor-Leste,TLS,1976,0.4,
1006,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Botswana,BWA,1976,4.9,
